Y;FP001;FP002;FP003;FP004;FP005;FP006;FP007;FP008;FP009;FP010;FP011;FP012;FP013;FP014;FP015;FP016;FP017;FP018;FP019;FP020;FP021;FP022;FP023;FP024;FP025;FP026;FP027;FP028;FP029;FP030;FP031;FP032;FP033;FP034;FP035;FP036;FP037;FP038;FP039;FP040;FP041;FP042;FP043;FP044;FP045;FP046;FP047;FP048;FP049;FP050;FP051;FP052;FP053;FP054;FP055;FP056;FP057;FP058;FP059;FP060;FP061;FP062;FP063;FP064;FP065;FP066;FP067;FP068;FP069;FP070;FP071;FP072;FP073;FP074;FP075;FP076;FP077;FP078;FP079;FP080;FP081;FP082;FP083;FP084;FP085;FP086;FP087;FP088;FP089;FP090;FP091;FP092;FP093;FP094;FP095;FP096;FP097;FP098;FP099;FP100;FP101;FP102;FP103;FP104;FP105;FP106;FP107;FP108;FP109;FP110;FP111;FP112;FP113;FP114;FP115;FP116;FP117;FP118;FP119;FP120;FP121;FP122;FP123;FP124;FP125;FP126;FP127;FP128;FP129;FP130;FP131;FP132;FP133;FP134;FP135;FP136;FP137;FP138;FP139;FP140;FP141;FP142;FP143;FP144;FP145;FP146;FP147;FP148;FP149;FP150;FP151;FP152;FP153;FP154;FP155;FP156;FP157;FP158;FP159;FP160;FP161;FP162;FP163;FP164;FP165;FP166;FP167;FP168;FP169;FP170;FP171;FP172;FP173;FP174;FP175;FP176;FP177;FP178;FP179;FP180;FP181;FP182;FP183;FP184;FP185;FP186;FP187;FP188;FP189;FP190;FP191;FP192;FP193;FP194;FP195;FP196;FP197;FP198;FP199;FP200;FP201;FP202;FP203;FP204;FP205;FP206;FP207;FP208;MolWeight;NumAtoms;NumNonHAtoms;NumBonds;NumNonHBonds;NumMultBonds;NumRotBonds;NumDblBonds;NumAromaticBonds;NumHydrogen;NumCarbon;NumNitrogen;NumOxygen;NumSulfer;NumChlorine;NumHalogen;NumRings;HydrophilicFactor;SurfaceArea1;SurfaceArea2
-2.07;0;1;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.324228748;3.33220451;2.772588722;3.401197382;3.91301229;3.243491775;0;0.567076741;1.945910149;3.862179481;3.691452998;0.584814591;1.098612289;0;0;0;1.386294361;0.419463842;10.10296458;10.10296458
-2.07;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.171619714;3.135494216;2.63905733;3.17805383;3.593859638;4.254800193;1.098612289;0.567076741;2.397895273;3.31754105;3.510454712;0.456826001;1.098612289;0;0;0;1.098612289;0.443876829;9.836353375;9.836353375
-2.09;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.012034315;3.135494216;2.48490665;3.135494216;3.218759148;3.243491775;0.693147181;0.567076741;1.945910149;3.691452998;3.31754105;0.456826001;0.693147181;0;0;0;0.693147181;-0.22543176;7.258130165;7.258130165
-2.09;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.506590905;3.526360525;2.944438979;3.555348061;4.102821015;4.47456859;1.386294361;0.567076741;2.48490665;4.3246557;4.023944489;0.642355009;1.098612289;0;0;0;1.098612289;-1.093852828;9.295993527;9.295993527
-2.09;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.141663557;2.48490665;1.609437912;2.397895273;1.597539554;0;0;0;0;2.88688661;1.719055222;0;0;0;0;0.375;0;-0.937712497;0;0
-2.09;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.23598879;2.63905733;1.791759469;2.564949357;1.898648307;1.379613935;1.098612289;0.804530237;0;3.110606816;2.372566198;0;0;0;0;0;0;-1.832693889;0;0
-2.09;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4.877180089;3.33220451;2.302585093;3.295836866;2.75922787;0;1.791759469;0;0;4.729818272;3.110606816;0;0.693147181;0;0;0;0;-0.23388024;5.98633177;5.98633177
-2.09;1;1;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5.980176071;4.025351691;3.401197382;4.127134385;5.238362555;3.520561713;1.098612289;0.804530237;1.945910149;5.626251265;5.315193113;0.584814591;1.609437912;0;0;0;2.079441542;-1.323304223;9.665816903;9.665816903
-2.11;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;4.877180089;3.33220451;2.302585093;3.295836866;2.75922787;0;1.791759469;0;0;4.729818272;3.110606816;0;0.693147181;0;0;0;0;-0.23388024;5.98633177;5.98633177
-2.12;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;5.671293718;3.80666249;3.091042453;3.850147602;4.440875113;3.243491775;1.791759469;0.567076741;1.945910149;5.315193113;4.600087582;0.456826001;1.386294361;0;0;0;1.386294361;-0.395933348;9.527707944;9.527707944
-2.12;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4.71124045;2.63905733;2.079441542;2.63905733;2.578582833;2.944766061;0;0;1.945910149;2.642633208;2.642633208;0;0;0.375;0;0;0.693147181;-0.091271953;0;8.411720609
-2.13;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.095650235;2.995732274;2.302585093;2.995732274;2.924465962;0.798769777;0;0.567076741;0;3.510454712;2.372566198;0.584814591;0;0.444444444;0;0;0.693147181;-0.700780926;3.091143616;10.76653685
-2.14;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.921148128;2.944438979;2.397895273;2.944438979;3.076971331;3.243491775;0.693147181;0.567076741;1.945910149;3.110606816;3.110606816;0;1.098612289;0;0;0;0.693147181;-0.172498732;8.245324077;8.245324077
-2.14;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;4.984770328;2.944438979;2.48490665;2.995732274;3.351388262;3.520561713;0;0.804530237;1.945910149;2.88688661;3.31754105;0.456826001;0.693147181;0;0;0;1.098612289;-0.22543176;7.728566904;7.728566904
-2.15;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.227143547;3.36729583;2.63905733;3.36729583;3.476091015;1.379613935;1.098612289;0.804530237;0;4.3246557;3.110606816;0.642355009;1.098612289;0;0;0;0.693147181;0.546003554;10.56547389;10.56547389
-2.15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.534211097;2.772588722;2.079441542;2.772588722;2.578582833;1.852752816;0;0.941207864;0;3.110606816;2.88688661;0;0;0;0;0;0.693147181;-2.114600188;0;0
-2.16;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.234312037;2.995732274;2.564949357;2.995732274;3.351388262;3.243491775;1.386294361;0.567076741;1.945910149;2.88688661;3.110606816;0;1.386294361;0;0.375;0.375;0.693147181;-0.085901341;9.214591109;9.214591109
-2.16;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4.984770328;2.944438979;2.48490665;2.995732274;3.351388262;4.254800193;0;0;2.48490665;2.88688661;3.31754105;0.456826001;0.693147181;0;0;0;1.098612289;-0.22543176;7.759911571;7.759911571
-2.17;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5.469325163;3.526360525;2.890371758;3.555348061;4.009915637;2.259134847;1.098612289;1.032115354;0;4.465208779;3.862179481;0.584814591;1.386294361;0;0;0;1.098612289;0.399023471;11.65407548;11.65407548
-2.18;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;5.502359645;3.433987204;2.944438979;3.465735903;4.102821015;4.023746588;1.386294361;1.032115354;1.945910149;3.862179481;4.023944489;0.584814591;1.386294361;0;0;0;1.098612289;0.370026763;11.65407548;11.65407548
-2.18;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5.60719815;3.583518938;2.944438979;3.583518938;4.009915637;3.779716079;1.791759469;0.941207864;1.945910149;4.600087582;3.691452998;0.642355009;1.386294361;0.375;0;0;0.693147181;1.293321658;13.41744215;13.92676229
-2.18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.128951521;2.197224577;1.945910149;2.079441542;2.154845406;0;0;0;0;1.301297234;1.301297234;0;0;0;0.48;0.48;0;-0.353599395;0;0
-2.21;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.294560318;3.36729583;2.708050201;3.36729583;3.593859638;1.852752816;1.098612289;0.941207864;0;4.177811269;3.31754105;0.584814591;1.386294361;0;0;0;0.693147181;0.503744641;11.65407548;11.65407548
-2.21;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.434856731;3.401197382;2.890371758;3.433987204;4.009915637;4.68441189;1.386294361;0.567076741;2.564949357;3.862179481;4.177811269;0;1.386294361;0;0;0;1.098612289;0.311651385;10.23184721;10.23184721
